"Line Probe: Centroid[Y] (m)","Line Probe: Velocity[i] (m/s)"
0.08034992447636818,41.69962840335364
0.08034992447636818,41.69962840335364
0.08034992447636818,41.69962840335364
0.08209889808308769,41.224945654143006
0.08209889808308769,41.224945654143006
0.08209889808308769,41.224945654143006
0.0837975124798743,40.71560664283411
0.0837975124798743,40.71560664283411
0.0837975124798743,40.71560664283411
0.08544460300312595,40.168545659189746
0.08544460300312595,40.168545659189746
0.08544460300312595,40.168545659189746
0.08703927774123503,39.57953503940182
0.08703927774123503,39.57953503940182
0.08858090704808916,38.94285495696055
0.08858090704808916,38.94285495696055
0.08858090704808916,38.94285495696055
0.09006911107411028,38.25084570496285
0.09006911107411028,38.25084570496285
0.09006911107411028,38.25084570496285
0.09150374566961096,37.49330990505469
