Points_0,Points_1,vel_0
0.190625,-0.000991667,31.4093
0.189375,-0.000595,31.7849
0.188125,-0.000198333,32.1636
0.186875,0.0005,32.8399
0.185625,0.0015238,33.8159
0.184375,0.00259581,34.7968
0.183125,0.00371717,35.7517
0.181875,0.00488893,36.6457
0.180625,0.006112,37.4498
0.179375,0.00738718,38.1509
0.178125,0.00871511,38.7564
0.176875,0.0100963,39.2871
0.175625,0.0115309,39.7656
0.174375,0.0130191,40.2096
0.173125,0.0145607,40.6298
0.171875,0.0161554,41.0313
0.170625,0.0178025,41.4165
0.169375,0.0195011,41.786
0.168125,0.0212501,42.1398
0.166875,0.023048,42.4774
0.165625,0.024893,42.7978
0.164375,0.0267833,43.0998
0.163125,0.0287163,43.3819
0.161875,0.0306897,43.6427
0.160625,0.0327004,43.8805
0.159375,0.0347454,44.094
0.158125,0.0368213,44.2821
0.156875,0.0389244,44.444
0.155625,0.0410509,44.5793
0.154375,0.0431969,44.6876
0.153125,0.0453582,44.7689
0.151875,0.0475305,44.8229
0.150625,0.0497094,44.8491
0.149375,0.0518906,44.8467
0.148125,0.0540695,44.8149
0.146875,0.0562418,44.7526
0.145625,0.0584031,44.659
0.144375,0.0605491,44.5335
0.143125,0.0626756,44.3761
0.141875,0.0647787,44.1869
0.140625,0.0668546,43.9666
0.139375,0.0688996,43.716
0.138125,0.0709103,43.4356
0.136875,0.0728837,43.1263
0.135625,0.0748167,42.7883
0.134375,0.076707,42.4218
0.133125,0.078552,42.0264
0.131875,0.0803499,41.6016
0.130625,0.0820989,41.146
0.129375,0.0837975,40.6579
0.128125,0.0854446,40.1345
0.126875,0.0870393,39.572
0.125625,0.0885809,38.9653
0.124375,0.0900691,38.3065
0.123125,0.0915037,37.5847
0.121875,0.0928849,36.7837
0.120625,0.0942128,35.8807
0.119375,0.095488,34.8447
0.118125,0.0967111,33.6365
0.116875,0.0978828,32.2176
0.115625,0.0990042,30.5834
0.113125,0.1011,21.8731
0.114375,0.100076,28.8403
0.226875,-0.0123,19.2741
0.225625,-0.0117017,22.3122
0.224375,-0.011305,22.9592
0.223125,-0.0109083,23.4424
0.221875,-0.0105117,23.8391
0.220625,-0.010115,24.186
0.219375,-0.00971833,24.503
0.218125,-0.00932167,24.8016
0.216875,-0.008925,25.0893
0.215625,-0.00852833,25.3708
0.214375,-0.00813167,25.6497
0.213125,-0.007735,25.9283
0.211875,-0.00733833,26.2084
0.210625,-0.00694167,26.4915
0.209375,-0.006545,26.7786
0.208125,-0.00614833,27.0705
0.206875,-0.00575167,27.3679
0.205625,-0.005355,27.671
0.204375,-0.00495833,27.9805
0.203125,-0.00456167,28.2963
0.201875,-0.004165,28.6187
0.200625,-0.00376833,28.9477
0.199375,-0.00337167,29.2833
0.198125,-0.002975,29.6254
0.196875,-0.00257833,29.9736
0.195625,-0.00218167,30.3278
0.194375,-0.001785,30.6876
0.193125,-0.00138833,31.0525
0.191875,-0.000991667,31.4219
0.190625,-0.000595,31.7952
0.189375,-0.000198333,32.1715
0.188125,0.0005,32.8438
0.186875,0.0015238,33.8147
0.185625,0.00259581,34.7915
0.184375,0.00371717,35.744
0.183125,0.00488893,36.6378
0.181875,0.006112,37.4435
0.180625,0.00738718,38.1474
0.179375,0.00871511,38.7557
0.178125,0.0100963,39.2884
0.176875,0.0115309,39.7681
0.175625,0.0130191,40.2125
0.174375,0.0145607,40.6327
0.173125,0.0161554,41.034
0.171875,0.0178025,41.4188
0.170625,0.0195011,41.7879
0.169375,0.0212501,42.1412
0.168125,0.023048,42.4783
0.166875,0.024893,42.7981
0.165625,0.0267833,43.0994
0.164375,0.0287163,43.3809
0.163125,0.0306897,43.6409
0.161875,0.0327004,43.878
0.160625,0.0347454,44.0907
0.159375,0.0368213,44.2781
0.158125,0.0389244,44.4392
0.156875,0.0410509,44.5737
0.155625,0.0431969,44.6812
0.154375,0.0453582,44.7617
0.153125,0.0475305,44.8149
0.151875,0.0497094,44.8403
0.150625,0.0518906,44.8371
0.149375,0.0540695,44.8045
0.148125,0.0562418,44.7414
0.146875,0.0584031,44.647
0.145625,0.0605491,44.5207
0.144375,0.0626756,44.3625
0.143125,0.0647787,44.1726
0.141875,0.0668546,43.9516
0.140625,0.0688996,43.7002
0.139375,0.0709103,43.4192
0.138125,0.0728837,43.1091
0.136875,0.0748167,42.7704
0.135625,0.076707,42.4032
0.134375,0.078552,42.0072
0.133125,0.0803499,41.5817
0.131875,0.0820989,41.1255
0.130625,0.0837975,40.6367
0.129375,0.0854446,40.1126
0.128125,0.0870393,39.5494
0.126875,0.0885809,38.9419
0.125625,0.0900691,38.2823
0.124375,0.0915037,37.5595
0.123125,0.0928849,36.7574
0.121875,0.0942128,35.8533
0.120625,0.095488,34.8161
0.119375,0.0967111,33.6071
0.118125,0.0978828,32.1884
0.116875,0.0990042,30.5556
0.114375,0.1011,21.8567
0.115625,0.100076,28.815
0.228125,-0.0123,19.2955
0.226875,-0.0117017,22.3477
0.225625,-0.011305,22.9965
0.224375,-0.0109083,23.4818
0.223125,-0.0105117,23.8794
0.221875,-0.010115,24.2269
0.220625,-0.00971833,24.5442
0.219375,-0.00932167,24.8429
0.218125,-0.008925,25.1305
0.216875,-0.00852833,25.4117
0.215625,-0.00813167,25.6901
0.214375,-0.007735,25.9681
0.213125,-0.00733833,26.2476
0.211875,-0.00694167,26.5298
0.210625,-0.006545,26.816
0.209375,-0.00614833,27.1068
0.208125,-0.00575167,27.4029
0.206875,-0.005355,27.7047
0.205625,-0.00495833,28.0127
0.204375,-0.00456167,28.327
0.203125,-0.004165,28.6477
0.201875,-0.00376833,28.975
0.200625,-0.00337167,29.3087
0.199375,-0.002975,29.6488
0.198125,-0.00257833,29.995
0.196875,-0.00218167,30.3471
0.195625,-0.001785,30.7047
0.194375,-0.00138833,31.0673
0.193125,-0.000991667,31.4344
0.191875,-0.000595,31.8054
0.190625,-0.000198333,32.1795
0.189375,0.0005,32.8478
0.188125,0.0015238,33.8136
0.186875,0.00259581,34.7864
0.185625,0.00371717,35.7364
0.184375,0.00488893,36.6298
0.183125,0.006112,37.4371
0.181875,0.00738718,38.1437
0.180625,0.00871511,38.7547
0.179375,0.0100963,39.2895
0.178125,0.0115309,39.7704
0.176875,0.0130191,40.2153
0.175625,0.0145607,40.6355
0.174375,0.0161554,41.0366
0.173125,0.0178025,41.4211
0.171875,0.0195011,41.7898
0.170625,0.0212501,42.1426
0.169375,0.023048,42.4791
0.168125,0.024893,42.7983
0.166875,0.0267833,43.0991
0.165625,0.0287163,43.3799
0.164375,0.0306897,43.6392
0.163125,0.0327004,43.8755
0.161875,0.0347454,44.0876
0.160625,0.0368213,44.2742
0.159375,0.0389244,44.4345
0.158125,0.0410509,44.5682
0.156875,0.0431969,44.675
0.155625,0.0453582,44.7547
0.154375,0.0475305,44.8071
0.153125,0.0497094,44.8317
0.151875,0.0518906,44.8277
0.150625,0.0540695,44.7943
0.149375,0.0562418,44.7304
0.148125,0.0584031,44.6353
0.146875,0.0605491,44.5082
0.145625,0.0626756,44.3493
0.144375,0.0647787,44.1586
0.143125,0.0668546,43.9369
0.141875,0.0688996,43.6848
0.140625,0.0709103,43.403
0.139375,0.0728837,43.0923
0.138125,0.0748167,42.7529
0.136875,0.076707,42.385
0.135625,0.078552,41.9884
0.134375,0.0803499,41.5622
0.133125,0.0820989,41.1053
0.131875,0.0837975,40.6158
0.130625,0.0854446,40.091
0.129375,0.0870393,39.5272
0.128125,0.0885809,38.9189
0.126875,0.0900691,38.2585
0.125625,0.0915037,37.5347
0.124375,0.0928849,36.7316
0.123125,0.0942128,35.8262
0.121875,0.095488,34.7879
0.120625,0.0967111,33.5782
0.119375,0.0978828,32.1596
0.118125,0.0990042,30.5284
0.115625,0.1011,21.8407
0.116875,0.100076,28.7902
0.229375,-0.0123,19.3281
0.228125,-0.0117017,22.3813
0.226875,-0.011305,23.034
0.225625,-0.0109083,23.5206
0.224375,-0.0105117,23.9194
0.223125,-0.010115,24.2674
0.221875,-0.00971833,24.585
0.220625,-0.00932167,24.8838
0.219375,-0.008925,25.1712
0.218125,-0.00852833,25.4522
0.216875,-0.00813167,25.7301
0.215625,-0.007735,26.0075
0.214375,-0.00733833,26.2863
0.213125,-0.00694167,26.5677
0.211875,-0.006545,26.8529
0.210625,-0.00614833,27.1426
0.209375,-0.00575167,27.4375
0.208125,-0.005355,27.7381
0.206875,-0.00495833,28.0446
0.205625,-0.00456167,28.3574
0.204375,-0.004165,28.6765
0.203125,-0.00376833,29.002
0.201875,-0.00337167,29.3339
0.200625,-0.002975,29.672
0.199375,-0.00257833,30.0162
0.198125,-0.00218167,30.3662
0.196875,-0.001785,30.7216
0.195625,-0.00138833,31.082
0.194375,-0.000991667,31.4469
0.193125,-0.000595,31.8156
0.191875,-0.000198333,32.1874
0.190625,0.0005,32.8518
0.189375,0.0015238,33.8125
0.188125,0.00259581,34.7813
0.186875,0.00371717,35.7288
0.185625,0.00488893,36.6218
0.184375,0.006112,37.4305
0.183125,0.00738718,38.1397
0.181875,0.00871511,38.7535
0.180625,0.0100963,39.2904
0.179375,0.0115309,39.7725
0.178125,0.0130191,40.218
0.176875,0.0145607,40.6382
0.175625,0.0161554,41.0392
0.174375,0.0178025,41.4233
0.173125,0.0195011,41.7916
0.171875,0.0212501,42.144
0.170625,0.023048,42.48
0.169375,0.024893,42.7986
0.168125,0.0267833,43.0987
0.166875,0.0287163,43.3789
0.165625,0.0306897,43.6376
0.164375,0.0327004,43.8732
0.163125,0.0347454,44.0845
0.161875,0.0368213,44.2704
0.160625,0.0389244,44.43
0.159375,0.0410509,44.5629
0.158125,0.0431969,44.6689
0.156875,0.0453582,44.7479
0.155625,0.0475305,44.7995
0.154375,0.0497094,44.8233
0.153125,0.0518906,44.8186
0.151875,0.0540695,44.7844
0.150625,0.0562418,44.7197
0.149375,0.0584031,44.6238
0.148125,0.0605491,44.496
0.146875,0.0626756,44.3363
0.145625,0.0647787,44.1449
0.144375,0.0668546,43.9224
0.143125,0.0688996,43.6696
0.141875,0.0709103,43.3872
0.140625,0.0728837,43.0757
0.139375,0.0748167,42.7357
0.138125,0.076707,42.3671
0.136875,0.078552,41.9698
0.135625,0.0803499,41.543
0.134375,0.0820989,41.0854
0.133125,0.0837975,40.5952
0.131875,0.0854446,40.0698
0.130625,0.0870393,39.5053
0.129375,0.0885809,38.8963
0.128125,0.0900691,38.235
0.126875,0.0915037,37.5103
0.125625,0.0928849,36.706
0.124375,0.0942128,35.7996
0.123125,0.095488,34.7601
0.121875,0.0967111,33.5497
0.120625,0.0978828,32.1314
0.119375,0.0990042,30.5017
0.116875,0.1011,21.8253
0.118125,0.100076,28.766
0.230625,-0.0123,19.347
0.229375,-0.0117017,22.4162
0.228125,-0.011305,23.0704
0.226875,-0.0109083,23.5592
0.225625,-0.0105117,23.9588
0.224375,-0.010115,24.3076
0.223125,-0.00971833,24.6254
0.221875,-0.00932167,24.9243
0.220625,-0.008925,25.2115
0.219375,-0.00852833,25.4922
0.218125,-0.00813167,25.7697
0.216875,-0.007735,26.0466
0.215625,-0.00733833,26.3246
0.214375,-0.00694167,26.6052
0.213125,-0.006545,26.8894
0.211875,-0.00614833,27.1781
0.210625,-0.00575167,27.4718
0.209375,-0.005355,27.7711
0.208125,-0.00495833,28.0762
0.206875,-0.00456167,28.3875
0.205625,-0.004165,28.7049
0.204375,-0.00376833,29.0287
0.203125,-0.00337167,29.3588
0.201875,-0.002975,29.695
0.200625,-0.00257833,30.0372
0.199375,-0.00218167,30.3851
0.198125,-0.001785,30.7384
0.196875,-0.00138833,31.0967
0.195625,-0.000991667,31.4594
0.194375,-0.000595,31.8258
0.193125,-0.000198333,32.1954
0.191875,0.0005,32.8559
0.190625,0.0015238,33.8116
0.189375,0.00259581,34.7762
0.188125,0.00371717,35.7213
0.186875,0.00488893,36.6137
0.185625,0.006112,37.4238
0.184375,0.00738718,38.1356
0.183125,0.00871511,38.7521
0.181875,0.0100963,39.2911
0.180625,0.0115309,39.7745
0.179375,0.0130191,40.2205
0.178125,0.0145607,40.6409
0.176875,0.0161554,41.0416
0.175625,0.0178025,41.4255
0.174375,0.0195011,41.7934
0.173125,0.0212501,42.1453
0.171875,0.023048,42.4808
0.170625,0.024893,42.7989
0.169375,0.0267833,43.0984
0.168125,0.0287163,43.378
0.166875,0.0306897,43.636
0.165625,0.0327004,43.8709
0.164375,0.0347454,44.0815
0.163125,0.0368213,44.2667
0.161875,0.0389244,44.4256
0.160625,0.0410509,44.5578
0.159375,0.0431969,44.663
0.158125,0.0453582,44.7412
0.156875,0.0475305,44.792
0.155625,0.0497094,44.8151
0.154375,0.0518906,44.8096
0.153125,0.0540695,44.7747
0.151875,0.0562418,44.7092
0.150625,0.0584031,44.6125
0.149375,0.0605491,44.484
0.148125,0.0626756,44.3236
0.146875,0.0647787,44.1314
0.145625,0.0668546,43.9083
0.144375,0.0688996,43.6547
0.143125,0.0709103,43.3716
0.141875,0.0728837,43.0595
0.140625,0.0748167,42.7188
0.139375,0.076707,42.3496
0.138125,0.078552,41.9516
0.136875,0.0803499,41.5241
0.135625,0.0820989,41.0659
0.134375,0.0837975,40.575
0.133125,0.0854446,40.0489
0.131875,0.0870393,39.4837
0.130625,0.0885809,38.8739
0.129375,0.0900691,38.2118
0.128125,0.0915037,37.4862
0.126875,0.0928849,36.6809
0.125625,0.0942128,35.7732
0.124375,0.095488,34.7327
0.123125,0.0967111,33.5217
0.121875,0.0978828,32.1037
0.120625,0.0990042,30.4754
0.118125,0.1011,21.8105
0.119375,0.100076,28.7423
0.231875,-0.0123,19.3809
0.230625,-0.0117017,22.4487
0.229375,-0.011305,23.1072
0.228125,-0.0109083,23.5971
0.226875,-0.0105117,23.998
0.225625,-0.010115,24.3472
0.224375,-0.00971833,24.6654
0.223125,-0.00932167,24.9643
0.221875,-0.008925,25.2514
0.220625,-0.00852833,25.5318
0.219375,-0.00813167,25.8089
0.218125,-0.007735,26.0852
0.216875,-0.00733833,26.3625
0.215625,-0.00694167,26.6423
0.214375,-0.006545,26.9256
0.213125,-0.00614833,27.2132
0.211875,-0.00575167,27.5058
0.210625,-0.005355,27.8038
0.209375,-0.00495833,28.1075
0.208125,-0.00456167,28.4172
0.206875,-0.004165,28.7331
0.205625,-0.00376833,29.0552
0.204375,-0.00337167,29.3835
0.203125,-0.002975,29.7178
0.201875,-0.00257833,30.0581
0.200625,-0.00218167,30.404
0.199375,-0.001785,30.7552
0.198125,-0.00138833,31.1113
0.196875,-0.000991667,31.4717
0.195625,-0.000595,31.836
0.194375,-0.000198333,32.2033
0.193125,0.0005,32.86
0.191875,0.0015238,33.8107
0.190625,0.00259581,34.7713
0.189375,0.00371717,35.7138
0.188125,0.00488893,36.6056
0.186875,0.006112,37.417
0.185625,0.00738718,38.1313
0.184375,0.00871511,38.7505
0.183125,0.0100963,39.2917
0.181875,0.0115309,39.7764
0.180625,0.0130191,40.223
0.179375,0.0145607,40.6434
0.178125,0.0161554,41.0441
0.176875,0.0178025,41.4276
0.175625,0.0195011,41.7952
0.174375,0.0212501,42.1467
0.173125,0.023048,42.4816
0.171875,0.024893,42.7992
0.170625,0.0267833,43.0982
0.169375,0.0287163,43.3771
0.168125,0.0306897,43.6344
0.166875,0.0327004,43.8687
0.165625,0.0347454,44.0787
0.164375,0.0368213,44.2631
0.163125,0.0389244,44.4213
0.161875,0.0410509,44.5527
0.160625,0.0431969,44.6572
0.159375,0.0453582,44.7347
0.158125,0.0475305,44.7848
0.156875,0.0497094,44.8071
0.155625,0.0518906,44.8009
0.154375,0.0540695,44.7651
0.153125,0.0562418,44.699
0.151875,0.0584031,44.6015
0.150625,0.0605491,44.4723
0.149375,0.0626756,44.3111
0.148125,0.0647787,44.1182
0.146875,0.0668546,43.8944
0.145625,0.0688996,43.6401
0.144375,0.0709103,43.3563
0.143125,0.0728837,43.0435
0.141875,0.0748167,42.7021
0.140625,0.076707,42.3323
0.139375,0.078552,41.9336
0.138125,0.0803499,41.5055
0.136875,0.0820989,41.0466
0.135625,0.0837975,40.5551
0.134375,0.0854446,40.0283
0.133125,0.0870393,39.4624
0.131875,0.0885809,38.8519
0.130625,0.0900691,38.189
0.129375,0.0915037,37.4624
0.128125,0.0928849,36.6561
0.126875,0.0942128,35.7473
0.125625,0.095488,34.7057
0.124375,0.0967111,33.4941
0.123125,0.0978828,32.0764
0.121875,0.0990042,30.4497
0.119375,0.1011,21.7961
0.120625,0.100076,28.7192
0.233125,-0.0123,19.3971
0.231875,-0.0117017,22.4833
0.230625,-0.011305,23.1427
0.229375,-0.0109083,23.6349
0.228125,-0.0105117,24.0366
0.226875,-0.010115,24.3865
0.225625,-0.00971833,24.705
0.224375,-0.00932167,25.0039
0.223125,-0.008925,25.2909
0.221875,-0.00852833,25.571
0.220625,-0.00813167,25.8477
0.219375,-0.007735,26.1234
0.218125,-0.00733833,26.4
0.216875,-0.00694167,26.679
0.215625,-0.006545,26.9614
0.214375,-0.00614833,27.248
0.213125,-0.00575167,27.5394
0.211875,-0.005355,27.8361
0.210625,-0.00495833,28.1385
0.209375,-0.00456167,28.4468
0.208125,-0.004165,28.7611
0.206875,-0.00376833,29.0815
0.205625,-0.00337167,29.408
0.204375,-0.002975,29.7405
0.203125,-0.00257833,30.0788
0.201875,-0.00218167,30.4227
0.200625,-0.001785,30.7718
0.199375,-0.00138833,31.1258
0.198125,-0.000991667,31.4841
0.196875,-0.000595,31.8462
0.195625,-0.000198333,32.2113
0.194375,0.0005,32.8642
0.193125,0.0015238,33.81
0.191875,0.00259581,34.7665
0.190625,0.00371717,35.7063
0.189375,0.00488893,36.5974
0.188125,0.006112,37.41
0.186875,0.00738718,38.1267
0.185625,0.00871511,38.7487
0.184375,0.0100963,39.292
0.183125,0.0115309,39.7781
0.181875,0.0130191,40.2253
0.180625,0.0145607,40.6459
0.179375,0.0161554,41.0464
0.178125,0.0178025,41.4297
0.176875,0.0195011,41.7969
0.175625,0.0212501,42.148
0.174375,0.023048,42.4824
0.173125,0.024893,42.7995
0.171875,0.0267833,43.0979
0.170625,0.0287163,43.3762
0.169375,0.0306897,43.6329
0.168125,0.0327004,43.8666
0.166875,0.0347454,44.0758
0.165625,0.0368213,44.2596
0.164375,0.0389244,44.4171
0.163125,0.0410509,44.5478
0.161875,0.0431969,44.6516
0.160625,0.0453582,44.7283
0.159375,0.0475305,44.7777
0.158125,0.0497094,44.7993
0.156875,0.0518906,44.7923
0.155625,0.0540695,44.7558
0.154375,0.0562418,44.6889
0.153125,0.0584031,44.5907
0.151875,0.0605491,44.4607
0.150625,0.0626756,44.2988
0.149375,0.0647787,44.1053
0.148125,0.0668546,43.8807
0.146875,0.0688996,43.6258
0.145625,0.0709103,43.3413
0.144375,0.0728837,43.0278
0.143125,0.0748167,42.6858
0.141875,0.076707,42.3153
0.140625,0.078552,41.916
0.139375,0.0803499,41.4872
0.138125,0.0820989,41.0277
0.136875,0.0837975,40.5355
0.135625,0.0854446,40.0081
0.134375,0.0870393,39.4415
0.133125,0.0885809,38.8303
0.131875,0.0900691,38.1665
0.130625,0.0915037,37.439
0.129375,0.0928849,36.6316
0.128125,0.0942128,35.7217
0.126875,0.095488,34.6791
0.125625,0.0967111,33.4669
0.124375,0.0978828,32.0496
0.123125,0.0990042,30.4246
0.120625,0.1011,21.7822
0.121875,0.100076,28.6965
0.234375,-0.0123,19.4328
0.233125,-0.0117017,22.5148
0.231875,-0.011305,23.1789
0.230625,-0.0109083,23.672
0.229375,-0.0105117,24.075
0.228125,-0.010115,24.4254
0.226875,-0.00971833,24.7442
0.225625,-0.00932167,25.0432
0.224375,-0.008925,25.3301
0.223125,-0.00852833,25.6098
0.221875,-0.00813167,25.8861
0.220625,-0.007735,26.1612
0.219375,-0.00733833,26.4372
0.218125,-0.00694167,26.7153
0.216875,-0.006545,26.9968
0.215625,-0.00614833,27.2824
0.214375,-0.00575167,27.5726
0.213125,-0.005355,27.8681
0.211875,-0.00495833,28.1692
0.210625,-0.00456167,28.476
0.209375,-0.004165,28.7887
0.208125,-0.00376833,29.1075
0.206875,-0.00337167,29.4323
0.205625,-0.002975,29.7629
0.204375,-0.00257833,30.0993
0.203125,-0.00218167,30.4412
0.201875,-0.001785,30.7883
0.200625,-0.00138833,31.1402
0.199375,-0.000991667,31.4964
0.198125,-0.000595,31.8563
0.196875,-0.000198333,32.2193
0.195625,0.0005,32.8684
0.194375,0.0015238,33.8093
0.193125,0.00259581,34.7617
0.191875,0.00371717,35.6989
0.190625,0.00488893,36.5892
0.189375,0.006112,37.4029
0.188125,0.00738718,38.122
0.186875,0.00871511,38.7467
0.185625,0.0100963,39.2922
0.184375,0.0115309,39.7796
0.183125,0.0130191,40.2275
0.181875,0.0145607,40.6483
0.180625,0.0161554,41.0487
0.179375,0.0178025,41.4317
0.178125,0.0195011,41.7986
0.176875,0.0212501,42.1492
0.175625,0.023048,42.4833
0.174375,0.024893,42.7998
0.173125,0.0267833,43.0976
0.171875,0.0287163,43.3754
0.170625,0.0306897,43.6315
0.169375,0.0327004,43.8645
0.168125,0.0347454,44.0731
0.166875,0.0368213,44.2562
0.165625,0.0389244,44.413
0.164375,0.0410509,44.543
0.163125,0.0431969,44.6461
0.161875,0.0453582,44.7221
0.160625,0.0475305,44.7708
0.159375,0.0497094,44.7916
0.158125,0.0518906,44.7839
0.156875,0.0540695,44.7467
0.155625,0.0562418,44.6791
0.154375,0.0584031,44.5802
0.153125,0.0605491,44.4495
0.151875,0.0626756,44.2868
0.150625,0.0647787,44.0926
0.149375,0.0668546,43.8673
0.148125,0.0688996,43.6117
0.146875,0.0709103,43.3266
0.145625,0.0728837,43.0124
0.144375,0.0748167,42.6697
0.143125,0.076707,42.2986
0.141875,0.078552,41.8986
0.140625,0.0803499,41.4692
0.139375,0.0820989,41.009
0.138125,0.0837975,40.5163
0.136875,0.0854446,39.9882
0.135625,0.0870393,39.4209
0.134375,0.0885809,38.8089
0.133125,0.0900691,38.1444
0.131875,0.0915037,37.4159
0.130625,0.0928849,36.6075
0.129375,0.0942128,35.6964
0.128125,0.095488,34.6529
0.126875,0.0967111,33.4402
0.125625,0.0978828,32.0233
0.124375,0.0990042,30.3999
0.121875,0.1011,21.7688
0.123125,0.100076,28.6744
0.235625,-0.0123,19.4456
0.234375,-0.0117017,22.5491
0.233125,-0.011305,23.2135
0.231875,-0.0109083,23.7092
0.230625,-0.0105117,24.1128
0.229375,-0.010115,24.464
0.228125,-0.00971833,24.783
0.226875,-0.00932167,25.0821
0.225625,-0.008925,25.3688
0.224375,-0.00852833,25.6483
0.223125,-0.00813167,25.9241
0.221875,-0.007735,26.1987
0.220625,-0.00733833,26.474
0.219375,-0.00694167,26.7513
0.218125,-0.006545,27.0319
0.216875,-0.00614833,27.3164
0.215625,-0.00575167,27.6056
0.214375,-0.005355,27.8998
0.213125,-0.00495833,28.1995
0.211875,-0.00456167,28.5049
0.210625,-0.004165,28.8162
0.209375,-0.00376833,29.1333
0.208125,-0.00337167,29.4563
0.206875,-0.002975,29.7852
0.205625,-0.00257833,30.1197
0.204375,-0.00218167,30.4597
0.203125,-0.001785,30.8047
0.201875,-0.00138833,31.1545
0.200625,-0.000991667,31.5086
0.199375,-0.000595,31.8664
0.198125,-0.000198333,32.2273
0.196875,0.0005,32.8727
0.195625,0.0015238,33.8087
0.194375,0.00259581,34.7571
0.193125,0.00371717,35.6916
0.191875,0.00488893,36.581
0.190625,0.006112,37.3957
0.189375,0.00738718,38.1171
0.188125,0.00871511,38.7444
0.186875,0.0100963,39.2922
0.185625,0.0115309,39.781
0.184375,0.0130191,40.2296
0.183125,0.0145607,40.6506
0.181875,0.0161554,41.0509
0.180625,0.0178025,41.4337
0.179375,0.0195011,41.8002
0.178125,0.0212501,42.1505
0.176875,0.023048,42.484
0.175625,0.024893,42.8001
0.174375,0.0267833,43.0974
0.173125,0.0287163,43.3746
0.171875,0.0306897,43.6301
0.170625,0.0327004,43.8625
0.169375,0.0347454,44.0704
0.168125,0.0368213,44.2529
0.166875,0.0389244,44.409
0.165625,0.0410509,44.5383
0.164375,0.0431969,44.6407
0.163125,0.0453582,44.716
0.161875,0.0475305,44.764
0.160625,0.0497094,44.7841
0.159375,0.0518906,44.7757
0.158125,0.0540695,44.7378
0.156875,0.0562418,44.6695
0.155625,0.0584031,44.5698
0.154375,0.0605491,44.4384
0.153125,0.0626756,44.2751
0.151875,0.0647787,44.0802
0.150625,0.0668546,43.8542
0.149375,0.0688996,43.5979
0.148125,0.0709103,43.3121
0.146875,0.0728837,42.9973
0.145625,0.0748167,42.654
0.144375,0.076707,42.2822
0.143125,0.078552,41.8816
0.141875,0.0803499,41.4515
0.140625,0.0820989,40.9907
0.139375,0.0837975,40.4973
0.138125,0.0854446,39.9686
0.136875,0.0870393,39.4006
0.135625,0.0885809,38.7879
0.134375,0.0900691,38.1225
0.133125,0.0915037,37.3932
0.131875,0.0928849,36.5837
0.130625,0.0942128,35.6716
0.129375,0.095488,34.6271
0.128125,0.0967111,33.4139
0.126875,0.0978828,31.9975
0.125625,0.0990042,30.3757
0.123125,0.1011,21.7559
0.124375,0.100076,28.6528
0.236875,-0.0123,19.4839
0.235625,-0.0117017,22.5794
0.234375,-0.011305,23.2493
0.233125,-0.0109083,23.7455
0.231875,-0.0105117,24.1505
0.230625,-0.010115,24.5021
0.229375,-0.00971833,24.8215
0.228125,-0.00932167,25.1206
0.226875,-0.008925,25.4072
0.225625,-0.00852833,25.6864
0.224375,-0.00813167,25.9618
0.223125,-0.007735,26.2358
0.221875,-0.00733833,26.5104
0.220625,-0.00694167,26.787
0.219375,-0.006545,27.0666
0.218125,-0.00614833,27.3502
0.216875,-0.00575167,27.6382
0.215625,-0.005355,27.9313
0.214375,-0.00495833,28.2297
0.213125,-0.00456167,28.5336
0.211875,-0.004165,28.8434
0.210625,-0.00376833,29.1589
0.209375,-0.00337167,29.4802
0.208125,-0.002975,29.8073
0.206875,-0.00257833,30.14
0.205625,-0.00218167,30.478
0.204375,-0.001785,30.8211
0.203125,-0.00138833,31.1688
0.201875,-0.000991667,31.5208
0.200625,-0.000595,31.8765
0.199375,-0.000198333,32.2353
0.198125,0.0005,32.877
0.196875,0.0015238,33.8082
0.195625,0.00259581,34.7526
0.194375,0.00371717,35.6843
0.193125,0.00488893,36.5728
0.191875,0.006112,37.3884
0.190625,0.00738718,38.112
0.189375,0.00871511,38.742
0.188125,0.0100963,39.292
0.186875,0.0115309,39.7823
0.185625,0.0130191,40.2316
0.184375,0.0145607,40.6528
0.183125,0.0161554,41.053
0.181875,0.0178025,41.4356
0.180625,0.0195011,41.8018
0.179375,0.0212501,42.1517
0.178125,0.023048,42.4848
0.176875,0.024893,42.8004
0.175625,0.0267833,43.0972
0.174375,0.0287163,43.3738
0.173125,0.0306897,43.6287
0.171875,0.0327004,43.8605
0.170625,0.0347454,44.0678
0.169375,0.0368213,44.2496
0.168125,0.0389244,44.4051
0.166875,0.0410509,44.5338
0.165625,0.0431969,44.6355
0.164375,0.0453582,44.7101
0.163125,0.0475305,44.7574
0.161875,0.0497094,44.7768
0.160625,0.0518906,44.7677
0.159375,0.0540695,44.7291
0.158125,0.0562418,44.66
0.156875,0.0584031,44.5597
0.155625,0.0605491,44.4276
0.154375,0.0626756,44.2636
0.153125,0.0647787,44.0679
0.151875,0.0668546,43.8413
0.150625,0.0688996,43.5844
0.149375,0.0709103,43.2979
0.148125,0.0728837,42.9825
0.146875,0.0748167,42.6385
0.145625,0.076707,42.266
0.144375,0.078552,41.8648
0.143125,0.0803499,41.4341
0.141875,0.0820989,40.9727
0.140625,0.0837975,40.4787
0.139375,0.0854446,39.9493
0.138125,0.0870393,39.3806
0.136875,0.0885809,38.7672
0.135625,0.0900691,38.101
