1.46E-02	0.00E+00
1.48E-02	0.00E+00
1.50E-02	1.14E-05
1.51E-02	3.12E-05
1.53E-02	5.11E-05
1.54E-02	7.11E-05
1.56E-02	9.12E-05
1.57E-02	1.12E-04
1.59E-02	1.32E-04
1.60E-02	1.52E-04
1.62E-02	1.73E-04
1.63E-02	1.94E-04
1.65E-02	2.14E-04
1.67E-02	2.35E-04
1.68E-02	2.56E-04
1.70E-02	2.78E-04
1.71E-02	2.99E-04
1.73E-02	3.20E-04
1.74E-02	3.42E-04
1.76E-02	3.63E-04
1.77E-02	3.85E-04
1.79E-02	4.07E-04
1.80E-02	4.29E-04
1.82E-02	4.51E-04
1.83E-02	4.73E-04
1.85E-02	4.95E-04
1.87E-02	5.17E-04
1.88E-02	5.40E-04
1.90E-02	5.63E-04
1.91E-02	5.85E-04
1.93E-02	6.08E-04
1.94E-02	6.31E-04
1.96E-02	6.54E-04
1.97E-02	6.77E-04
1.99E-02	7.00E-04
2.00E-02	7.24E-04
2.02E-02	7.47E-04
2.04E-02	7.71E-04
2.05E-02	7.95E-04
2.07E-02	8.18E-04
2.08E-02	8.42E-04
2.10E-02	8.66E-04
2.11E-02	8.91E-04
2.13E-02	9.15E-04
2.14E-02	9.39E-04
2.16E-02	9.64E-04
2.17E-02	9.88E-04
2.19E-02	1.01E-03
2.21E-02	1.04E-03
2.22E-02	1.06E-03
2.24E-02	1.09E-03
2.25E-02	1.11E-03
2.27E-02	1.14E-03
2.28E-02	1.16E-03
2.30E-02	1.19E-03
2.31E-02	1.22E-03
2.33E-02	1.24E-03
2.34E-02	1.27E-03
2.36E-02	1.30E-03
2.37E-02	1.32E-03
2.39E-02	1.35E-03
2.41E-02	1.38E-03
2.42E-02	1.41E-03
2.44E-02	1.45E-03
2.45E-02	1.48E-03
2.47E-02	1.51E-03
2.48E-02	1.55E-03
2.50E-02	1.58E-03
2.51E-02	1.62E-03
2.53E-02	1.65E-03
2.54E-02	1.69E-03
2.56E-02	1.73E-03
2.58E-02	1.77E-03
2.59E-02	1.81E-03
2.61E-02	1.85E-03
2.62E-02	1.89E-03
2.64E-02	1.93E-03
2.65E-02	1.97E-03
2.67E-02	2.02E-03
2.68E-02	2.06E-03
2.70E-02	2.11E-03
2.71E-02	2.15E-03
2.73E-02	2.20E-03
2.74E-02	2.25E-03
2.76E-02	2.30E-03
2.78E-02	2.35E-03
2.79E-02	2.40E-03
2.81E-02	2.45E-03
2.82E-02	2.50E-03
2.84E-02	2.55E-03
2.85E-02	2.60E-03
2.87E-02	2.66E-03
2.88E-02	2.71E-03
2.90E-02	2.77E-03
2.91E-02	2.82E-03
2.93E-02	2.88E-03
2.95E-02	2.94E-03
2.96E-02	3.00E-03
2.98E-02	3.06E-03
2.99E-02	3.12E-03
3.01E-02	3.18E-03
3.02E-02	3.24E-03
3.04E-02	3.31E-03
3.05E-02	3.37E-03
3.07E-02	3.43E-03
3.08E-02	3.50E-03
3.10E-02	3.56E-03
3.11E-02	3.63E-03
3.13E-02	3.70E-03
3.15E-02	3.77E-03
3.16E-02	3.84E-03
3.18E-02	3.91E-03
3.19E-02	3.98E-03
3.21E-02	4.05E-03
3.22E-02	4.12E-03
3.24E-02	4.20E-03
3.25E-02	4.27E-03
3.27E-02	4.34E-03
3.28E-02	4.42E-03
3.30E-02	4.50E-03
3.32E-02	4.57E-03
3.33E-02	4.65E-03
3.35E-02	4.73E-03
3.36E-02	4.81E-03
3.38E-02	4.89E-03
3.39E-02	4.97E-03
3.41E-02	5.05E-03
3.42E-02	5.14E-03
3.44E-02	5.22E-03
3.45E-02	5.31E-03
3.47E-02	5.39E-03
3.48E-02	5.48E-03
3.50E-02	5.56E-03
3.52E-02	5.65E-03
3.53E-02	5.74E-03
3.55E-02	5.83E-03
3.56E-02	5.92E-03
3.58E-02	6.01E-03
3.59E-02	6.10E-03
3.61E-02	6.19E-03
3.62E-02	6.29E-03
3.64E-02	6.38E-03
3.65E-02	6.48E-03
3.67E-02	6.57E-03
3.69E-02	6.67E-03
3.70E-02	6.77E-03
3.72E-02	6.87E-03
3.73E-02	6.94E-03
3.75E-02	6.94E-03
3.76E-02	6.88E-03
3.78E-02	6.75E-03
3.79E-02	6.56E-03
3.81E-02	6.29E-03
3.82E-02	5.96E-03
3.84E-02	5.57E-03
3.86E-02	5.11E-03
3.87E-02	4.58E-03
3.89E-02	3.98E-03
3.90E-02	3.32E-03
3.92E-02	2.59E-03
3.93E-02	1.79E-03
3.95E-02	9.29E-04
3.96E-02	0.00E+00
